user_id,age,gender,country,profession,primary_platform,platforms_used_count,daily_usage_hours,sessions_per_day,avg_session_duration_min,preferred_device,peak_usage_time,followers_count,following_count,posts_per_week,likes_given_per_day,comments_per_day,shares_per_day,dms_sent_per_day,preferred_content_type,scroll_speed,ad_click_rate,purchased_via_social_media,monthly_spend_via_social_usd,primary_purpose,sleep_disruption,self_reported_mental_health_score,screen_time_concern,notification_frequency,privacy_setting,influencer_status,account_join_date,mood_while_scrolling,takes_social_media_breaks,age_group,account_tenure_days,mental_health_level,total_engagement
USR01113,33,Male,USA,Researcher,Facebook,3,1.4,8,10.5,Laptop,Afternoon (12-4pm),260,668,4,19,5,2,8,Stories,Medium,0.151,Yes,80.48,Socializing,Moderate impact,7.2,Yes,Always On,Public,No,2023-08-21,Relaxed,Yes,25-34,989,High,26
USR01114,30,Female,Nigeria,Freelancer,TikTok,4,2.2,5,26.4,Tablet,Afternoon (12-4pm),2006,583,1,22,3,1,6,Videos,Fast,0.281,Sometimes,71.98,Learning,No impact,8.8,Yes,Do Not Disturb,Private,No,2022-06-17,Neutral,No,25-34,1419,High,26
USR01115,28,Male,Germany,Researcher,Instagram,4,6.6,5,79.2,Smartphone,Afternoon (12-4pm),84,131,4,26,7,0,6,Educational,Medium,0.17,Sometimes,0.57,Entertainment,No impact,9.5,No,Selected,Private,No,2024-08-27,Relaxed,Occasionally,25-34,617,High,33
USR01116,29,Female,Pakistan,Entrepreneur,Snapchat,2,4.3,3,86.0,Smartphone,Morning (6-10am),196,729,6,16,5,1,7,Educational,Medium,0.155,Yes,30.17,Learning,Severe impact,3.0,No,Always On,Friends Only,No,2022-08-25,Bored,No,25-34,1350,Low,22
USR01117,46,Male,Pakistan,Teacher,TikTok,5,1.1,5,13.2,Laptop,Afternoon (12-4pm),4019,60,2,23,2,3,9,Stories,Medium,0.185,No,0.0,Business/Marketing,Mild impact,4.6,No,Always On,Friends Only,No,2023-09-24,Inspired,Occasionally,45+,955,Medium,28
USR01118,26,Male,Canada,Designer,YouTube,5,0.5,5,6.0,Smartphone,Morning (6-10am),531,891,6,19,6,0,7,Educational,Slow,0.148,No,0.0,Entertainment,No impact,5.8,No,Always On,Private,No,2024-03-25,Stressed,No,25-34,772,Medium,25
USR01119,28,Female,Pakistan,Marketer,Facebook,1,3.6,10,21.6,Tablet,Evening (6-9pm),75,178,4,15,4,4,7,Memes,Medium,0.019,Sometimes,8.7,News & Updates,Moderate impact,7.1,Yes,Selected,Private,No,2024-08-22,Neutral,No,25-34,622,High,23
USR01120,35,Male,Canada,Student,YouTube,1,2.2,4,33.0,Laptop,Night (9pm-12am),45,1846,4,18,6,4,12,Reels/Shorts,Fast,0.01,Sometimes,42.82,Socializing,Moderate impact,7.8,No,Always On,Friends Only,No,2024-09-28,Inspired,No,35-44,585,High,28
USR01121,35,Female,Australia,Engineer,Snapchat,1,3.0,4,45.0,Smartphone,Evening (6-9pm),726,39,3,15,2,3,6,News,Fast,0.018,No,0.0,Socializing,No impact,6.1,Yes,Selected,Public,No,2023-06-27,Inspired,No,35-44,1044,Medium,20
USR01122,36,Female,Pakistan,Marketer,Pinterest,4,4.2,9,28.0,Smartphone,Evening (6-9pm),5194,2030,3,17,6,1,9,Videos,Medium,0.065,No,0.0,News & Updates,No impact,8.5,Yes,Do Not Disturb,Friends Only,No,2022-07-06,Happy,Yes,35-44,1400,High,24
USR01123,32,Male,India,Freelancer,YouTube,2,4.6,5,55.2,Smartphone,Afternoon (12-4pm),5071,158,2,16,4,0,3,Memes,Slow,0.136,No,0.0,Business/Marketing,Moderate impact,7.3,No,Off,Friends Only,No,2024-03-04,Bored,Occasionally,25-34,793,High,20
USR01124,17,Male,USA,Researcher,Facebook,4,1.9,4,28.5,Smartphone,Morning (6-10am),812,155,3,19,6,0,8,Memes,Medium,0.202,No,0.0,Learning,No impact,7.3,Somewhat,Do Not Disturb,Friends Only,No,2023-01-14,Relaxed,Occasionally,Under 18,1208,High,25
USR01125,40,Male,Canada,Engineer,Facebook,3,2.4,2,72.0,Smartphone,Night (9pm-12am),24736,309,3,21,2,4,7,Photos,Medium,0.146,Yes,10.23,Learning,Severe impact,5.7,No,Always On,Public,Yes,2024-01-30,Happy,Occasionally,35-44,827,Medium,27
USR01126,17,Male,Brazil,Researcher,Instagram,2,3.4,4,51.0,Smartphone,Night (9pm-12am),550,106,3,21,5,2,8,News,Slow,0.179,No,0.0,Entertainment,No impact,6.8,Yes,Selected,Friends Only,No,2024-02-21,Inspired,Occasionally,Under 18,805,Medium,28
USR01127,29,Female,USA,Doctor,LinkedIn,2,3.5,4,52.5,Desktop,Night (9pm-12am),518,224,2,23,5,1,9,Entertainment,Medium,0.136,Sometimes,16.78,Business/Marketing,No impact,6.8,No,Selected,Private,No,2024-01-27,Happy,Yes,25-34,830,Medium,29
USR01128,20,Female,Nigeria,Other,Snapchat,2,3.0,5,36.0,Smartphone,Afternoon (12-4pm),6,100,2,19,4,1,6,Reels/Shorts,Medium,0.168,Sometimes,31.72,Business/Marketing,Moderate impact,7.9,Somewhat,Do Not Disturb,Private,No,2023-01-18,Happy,Yes,18-24,1204,High,24
USR01129,26,Female,UAE,Entrepreneur,TikTok,2,6.1,2,183.0,Laptop,Evening (6-9pm),297,105,5,21,7,2,8,Memes,Medium,0.072,Sometimes,3.93,Socializing,No impact,3.8,No,Selected,Friends Only,No,2024-07-01,Stressed,Yes,25-34,674,Low,30
USR01130,29,Female,USA,Student,Instagram,1,3.5,8,26.2,Smartphone,Night (9pm-12am),3082,438,1,28,3,1,5,Educational,Medium,0.075,Yes,14.22,Socializing,No impact,7.5,Yes,Selected,Friends Only,No,2022-04-02,Stressed,Occasionally,25-34,1495,High,32
USR01131,29,Female,Pakistan,Student,YouTube,2,4.2,3,84.0,Smartphone,Night (9pm-12am),11104,82,2,15,5,1,8,Videos,Medium,0.137,No,0.0,Socializing,Moderate impact,3.2,No,Always On,Public,Yes,2023-06-24,Inspired,Occasionally,25-34,1047,Low,21
USR01132,30,Female,UK,Teacher,TikTok,4,3.1,5,37.2,Smartphone,Night (9pm-12am),149,97,6,16,6,8,3,Educational,Medium,0.277,Sometimes,17.75,News & Updates,Mild impact,4.7,Yes,Selected,Public,No,2024-06-19,Relaxed,No,25-34,686,Medium,30
USR01133,39,Female,Pakistan,Other,TikTok,2,1.2,4,18.0,Smartphone,Night (9pm-12am),1528,47,4,21,7,4,8,Entertainment,Medium,0.039,Yes,9.5,Business/Marketing,Mild impact,7.3,Somewhat,Selected,Public,No,2024-08-10,Happy,Occasionally,35-44,634,High,32
USR01134,30,Female,Pakistan,Engineer,Instagram,3,1.6,5,19.2,Laptop,Night (9pm-12am),4378,133,1,21,2,0,10,Educational,Medium,0.093,Sometimes,81.69,Socializing,Moderate impact,4.7,Yes,Selected,Private,No,2023-06-24,Relaxed,Occasionally,25-34,1047,Medium,23
USR01135,25,Male,USA,Designer,Snapchat,5,1.0,7,8.6,Smartphone,Evening (6-9pm),678,1180,3,14,0,3,12,Educational,Slow,0.153,Yes,30.7,Socializing,Moderate impact,6.2,Yes,Do Not Disturb,Friends Only,No,2023-04-09,Bored,Yes,25-34,1123,Medium,17
USR01136,34,Female,Nigeria,Teacher,Twitter/X,4,4.9,6,49.0,Smartphone,Morning (6-10am),10,88,3,10,4,2,6,Photos,Slow,0.13,Sometimes,18.85,News & Updates,Moderate impact,4.5,Yes,Off,Friends Only,No,2023-07-05,Stressed,No,25-34,1036,Medium,16
USR01137,36,Male,India,Student,TikTok,4,0.7,7,6.0,Smartphone,Evening (6-9pm),1038,101,2,25,3,3,8,Photos,Slow,0.01,Yes,97.38,Learning,No impact,7.3,Yes,Do Not Disturb,Private,No,2022-05-07,Relaxed,Yes,35-44,1460,High,31
USR01138,17,Female,USA,Engineer,Instagram,4,2.4,3,48.0,Smartphone,Evening (6-9pm),2619,308,1,21,4,6,5,Entertainment,Slow,0.086,No,0.0,Networking,Mild impact,6.3,Somewhat,Do Not Disturb,Public,No,2022-11-06,Relaxed,No,Under 18,1277,Medium,31
USR01139,31,Female,Germany,Entrepreneur,Facebook,1,2.0,8,15.0,Smartphone,Night (9pm-12am),120,156,4,24,4,1,5,Videos,Medium,0.012,Yes,38.76,News & Updates,Moderate impact,6.2,No,Selected,Friends Only,No,2022-07-18,Relaxed,No,25-34,1388,Medium,29
USR01140,32,Male,Pakistan,Designer,Instagram,3,2.0,3,40.0,Smartphone,Afternoon (12-4pm),420,3546,5,15,5,1,7,Educational,Slow,0.03,Yes,13.89,Business/Marketing,No impact,8.2,No,Selected,Private,No,2022-06-25,Bored,Occasionally,25-34,1411,High,21
USR01141,24,Female,UK,Freelancer,YouTube,2,2.1,6,21.0,Laptop,Evening (6-9pm),83,201,2,15,1,1,6,Educational,Fast,0.048,Sometimes,28.71,Entertainment,Mild impact,7.0,Yes,Selected,Public,No,2023-12-06,Inspired,Occasionally,18-24,882,Medium,17
USR01142,38,Male,Pakistan,Designer,Instagram,3,6.8,6,68.0,Smart TV,Afternoon (12-4pm),6,365,1,25,6,2,10,Stories,Fast,0.107,Yes,22.19,News & Updates,No impact,7.1,No,Always On,Public,No,2024-04-27,Relaxed,Occasionally,35-44,739,High,33
USR01143,25,Female,Australia,Researcher,TikTok,2,0.5,6,5.0,Smartphone,Afternoon (12-4pm),4224,759,4,19,3,5,10,Reels/Shorts,Medium,0.213,Sometimes,17.83,Entertainment,Mild impact,8.2,Somewhat,Do Not Disturb,Public,No,2023-04-11,Relaxed,Yes,25-34,1121,High,27
USR01144,28,Male,Australia,Marketer,TikTok,1,5.7,3,114.0,Smartphone,Afternoon (12-4pm),660,742,3,14,1,2,10,Memes,Slow,0.049,Sometimes,0.23,Entertainment,No impact,8.4,Yes,Always On,Private,No,2022-05-05,Happy,Yes,25-34,1462,High,17
USR01145,25,Female,India,Engineer,TikTok,5,2.2,1,132.0,Laptop,Afternoon (12-4pm),11799,323,5,20,3,3,10,Educational,Slow,0.011,Sometimes,12.19,Socializing,Mild impact,4.5,Yes,Always On,Friends Only,Yes,2024-03-03,Stressed,Occasionally,25-34,794,Medium,26
USR01146,27,Female,Germany,Engineer,YouTube,1,4.4,6,44.0,Smartphone,Evening (6-9pm),3112,201,2,13,1,2,13,Educational,Medium,0.187,Sometimes,135.92,Business/Marketing,No impact,7.5,No,Always On,Public,No,2024-12-06,Neutral,Occasionally,25-34,516,High,16
USR01147,18,Female,USA,Doctor,YouTube,3,2.7,5,32.4,Smartphone,Night (9pm-12am),351,2776,1,19,6,4,7,Photos,Medium,0.109,Sometimes,53.05,Business/Marketing,Moderate impact,7.0,Somewhat,Always On,Friends Only,No,2024-05-07,Bored,Yes,18-24,729,Medium,29
USR01148,15,Male,Pakistan,Student,Twitter/X,1,1.1,2,33.0,Desktop,Night (9pm-12am),572,217,2,15,3,6,7,Entertainment,Slow,0.142,Yes,33.4,Business/Marketing,No impact,8.6,No,Always On,Public,No,2024-08-30,Inspired,Occasionally,Under 18,614,High,24
USR01149,39,Non-binary,USA,Researcher,Instagram,3,6.0,4,90.0,Smartphone,Evening (6-9pm),1842,144,1,16,4,0,7,Educational,Medium,0.068,Sometimes,18.88,News & Updates,Moderate impact,3.9,Somewhat,Selected,Public,No,2023-04-28,Inspired,Yes,35-44,1104,Low,20
USR01150,20,Male,Australia,Freelancer,Instagram,3,5.4,10,32.4,Smartphone,Evening (6-9pm),3791,112,7,22,8,3,11,Educational,Fast,0.261,Yes,2.8,News & Updates,No impact,5.0,Somewhat,Do Not Disturb,Private,No,2024-09-02,Relaxed,No,18-24,611,Medium,33
USR01151,19,Male,USA,Researcher,Instagram,3,1.2,3,24.0,Laptop,Night (9pm-12am),1188,30,2,17,5,0,10,Reels/Shorts,Medium,0.02,Yes,32.91,Socializing,Mild impact,5.8,Yes,Do Not Disturb,Public,No,2023-09-05,Bored,Occasionally,18-24,974,Medium,22
USR01152,13,Prefer not to say,UK,Other,Facebook,1,3.8,11,20.7,Laptop,Late Night (12am+),4866,655,6,24,6,2,10,Educational,Slow,0.233,Yes,11.13,Learning,Moderate impact,8.7,No,Selected,Private,No,2022-06-11,Happy,No,Under 18,1425,High,32
USR01153,21,Female,UK,Engineer,Facebook,5,1.7,2,51.0,Smartphone,Evening (6-9pm),389,14,3,22,3,0,14,Videos,Medium,0.195,Sometimes,30.04,Entertainment,No impact,5.7,Somewhat,Do Not Disturb,Private,No,2024-03-19,Neutral,Occasionally,18-24,778,Medium,25
USR01154,16,Female,Brazil,Teacher,TikTok,2,0.7,3,14.0,Smartphone,Evening (6-9pm),110,243,1,21,3,1,6,News,Medium,0.063,Yes,102.8,Business/Marketing,Moderate impact,6.1,No,Selected,Friends Only,No,2022-03-13,Relaxed,Yes,Under 18,1515,Medium,25
USR01155,40,Female,Germany,Researcher,Facebook,5,1.5,3,30.0,Smartphone,Night (9pm-12am),591,191,4,22,2,1,6,Memes,Fast,0.069,No,0.0,Learning,Severe impact,5.0,No,Off,Private,No,2024-10-25,Bored,Yes,35-44,558,Medium,25
USR01156,35,Male,USA,Other,Twitter/X,2,5.8,2,174.0,Smartphone,Night (9pm-12am),962,3597,7,20,3,1,3,Memes,Medium,0.24,No,0.0,News & Updates,Mild impact,7.6,Somewhat,Selected,Public,No,2024-11-24,Neutral,Occasionally,35-44,528,High,24
USR01157,21,Female,Canada,Teacher,Twitter/X,1,4.5,3,90.0,Smartphone,Late Night (12am+),76,27,0,21,4,4,8,Entertainment,Fast,0.11,No,0.0,Entertainment,No impact,7.4,No,Always On,Private,No,2022-10-29,Relaxed,Occasionally,18-24,1285,High,29
USR01158,45,Female,UAE,Marketer,TikTok,3,2.1,6,21.0,Smartphone,Morning (6-10am),59,82,5,11,1,2,7,Stories,Slow,0.114,Yes,3.21,Learning,Mild impact,5.2,No,Do Not Disturb,Public,No,2022-09-04,Stressed,No,45+,1340,Medium,14
USR01159,34,Female,Germany,Doctor,YouTube,2,5.8,6,58.0,Tablet,Morning (6-10am),1488,207,3,19,6,2,3,Entertainment,Fast,0.127,No,0.0,Networking,Severe impact,4.3,Yes,Do Not Disturb,Friends Only,No,2024-07-08,Neutral,Occasionally,25-34,667,Medium,27
USR01160,24,Female,UK,Designer,Instagram,2,5.2,7,44.6,Laptop,Morning (6-10am),320,193,5,22,4,6,6,Videos,Slow,0.288,No,0.0,News & Updates,Moderate impact,7.6,No,Always On,Private,No,2022-12-21,Neutral,Occasionally,18-24,1232,High,32
USR01161,13,Male,USA,Researcher,Twitter/X,1,1.5,3,30.0,Smartphone,Morning (6-10am),493,126,3,23,2,1,6,Entertainment,Medium,0.38,No,0.0,Networking,Moderate impact,7.1,Yes,Selected,Friends Only,No,2022-12-09,Inspired,Occasionally,Under 18,1244,High,26
USR01162,45,Male,USA,Marketer,TikTok,4,6.7,5,80.4,Smartphone,Morning (6-10am),348,222,2,14,5,1,5,Stories,Fast,0.313,No,0.0,Learning,Moderate impact,5.0,Yes,Selected,Friends Only,No,2023-03-10,Happy,Occasionally,45+,1153,Medium,20
USR01163,15,Male,USA,Marketer,Facebook,2,2.0,2,60.0,Smartphone,Morning (6-10am),10271,53,3,31,7,3,8,Reels/Shorts,Fast,0.273,Sometimes,1.93,Learning,Severe impact,7.4,No,Selected,Public,Yes,2023-01-30,Bored,No,Under 18,1192,High,41
USR01164,13,Female,Australia,Marketer,Twitter/X,1,2.2,5,26.4,Laptop,Afternoon (12-4pm),6445,375,2,27,3,4,5,Videos,Fast,0.069,Sometimes,43.78,Socializing,No impact,7.4,No,Do Not Disturb,Private,No,2022-09-16,Bored,Yes,Under 18,1328,High,34
USR01165,35,Male,India,Entrepreneur,Facebook,5,0.5,4,7.5,Smartphone,Morning (6-10am),71,15,5,21,0,1,3,Reels/Shorts,Medium,0.071,Yes,3.88,Business/Marketing,Mild impact,8.4,No,Selected,Public,No,2022-03-29,Bored,Yes,35-44,1499,High,22
USR01166,46,Male,Germany,Designer,Instagram,4,1.7,1,102.0,Smartphone,Evening (6-9pm),254,237,3,23,1,4,4,Memes,Medium,0.036,Yes,35.31,Business/Marketing,Moderate impact,7.7,Yes,Selected,Private,No,2024-05-17,Relaxed,Yes,45+,719,High,28
USR01167,38,Non-binary,UAE,Researcher,TikTok,5,2.4,3,48.0,Smartphone,Night (9pm-12am),3071,119,4,23,2,1,4,Educational,Medium,0.04,Sometimes,1.73,Networking,Moderate impact,5.6,Somewhat,Always On,Private,No,2022-06-10,Inspired,Occasionally,35-44,1426,Medium,26
USR01168,31,Male,USA,Student,Facebook,3,3.2,3,64.0,Smartphone,Late Night (12am+),1965,828,2,20,2,1,6,Educational,Medium,0.02,No,0.0,Business/Marketing,No impact,4.8,No,Off,Public,No,2024-06-10,Happy,Yes,25-34,695,Medium,23
USR01169,31,Male,India,Researcher,Instagram,3,1.1,8,8.2,Smartphone,Morning (6-10am),617,2010,1,14,7,4,10,Videos,Medium,0.048,Sometimes,28.46,Socializing,Moderate impact,9.8,No,Selected,Friends Only,No,2023-02-18,Stressed,Yes,25-34,1173,High,25
USR01170,33,Male,USA,Designer,TikTok,2,1.5,10,9.0,Smartphone,Evening (6-9pm),85,164,5,26,1,2,6,Entertainment,Slow,0.128,No,0.0,News & Updates,No impact,5.3,Yes,Selected,Public,No,2022-10-30,Stressed,No,25-34,1284,Medium,29
USR01171,33,Female,UK,Engineer,Instagram,5,6.8,4,102.0,Smartphone,Evening (6-9pm),194,1298,4,18,4,0,11,Stories,Slow,0.069,Sometimes,39.02,Networking,Mild impact,2.9,No,Selected,Friends Only,No,2023-06-13,Inspired,Occasionally,25-34,1058,Low,22
USR01172,29,Female,Nigeria,Teacher,Instagram,4,5.0,5,60.0,Smartphone,Late Night (12am+),262,167,5,26,3,3,7,Videos,Medium,0.044,Yes,4.11,Entertainment,No impact,4.0,Yes,Always On,Friends Only,No,2023-10-17,Happy,Yes,25-34,932,Low,32
USR01173,27,Female,Australia,Student,TikTok,5,5.6,6,56.0,Smartphone,Night (9pm-12am),1095,76,5,25,5,5,10,News,Medium,0.022,Sometimes,20.58,News & Updates,Moderate impact,2.6,Somewhat,Selected,Public,No,2022-05-18,Inspired,Yes,25-34,1449,Low,35
USR01174,26,Male,Canada,Teacher,TikTok,1,2.5,3,50.0,Laptop,Evening (6-9pm),14281,1988,3,16,0,3,10,Videos,Medium,0.036,Sometimes,5.03,News & Updates,No impact,8.4,No,Selected,Private,Yes,2022-06-28,Bored,Yes,25-34,1408,High,19
USR01175,20,Male,UAE,Freelancer,Instagram,5,3.2,11,17.5,Smartphone,Afternoon (12-4pm),193,457,5,19,5,1,9,News,Fast,0.455,No,0.0,Socializing,Severe impact,9.5,Yes,Always On,Friends Only,No,2024-03-05,Inspired,Yes,18-24,792,High,25
USR01176,24,Female,Australia,Student,YouTube,2,3.9,5,46.8,Smartphone,Night (9pm-12am),104,245,2,15,2,2,6,Videos,Slow,0.1,No,0.0,Entertainment,Mild impact,6.6,No,Always On,Public,No,2024-03-24,Inspired,Occasionally,18-24,773,Medium,19
USR01177,13,Female,Canada,Freelancer,Instagram,5,6.7,5,80.4,Smartphone,Afternoon (12-4pm),547,558,1,21,2,3,9,News,Medium,0.165,No,0.0,Networking,Moderate impact,3.3,Yes,Do Not Disturb,Friends Only,No,2023-10-30,Bored,Yes,Under 18,919,Low,26
USR01178,26,Male,UK,Marketer,TikTok,1,0.7,3,14.0,Laptop,Morning (6-10am),4260,340,3,20,3,2,7,Videos,Medium,0.085,Sometimes,19.72,Networking,No impact,8.4,No,Selected,Public,No,2023-07-20,Bored,Yes,25-34,1021,High,25
USR01179,19,Female,Germany,Other,YouTube,4,1.8,7,15.4,Smartphone,Morning (6-10am),49,225,6,22,4,0,7,Stories,Medium,0.284,Sometimes,13.74,Business/Marketing,Mild impact,7.0,Somewhat,Selected,Friends Only,No,2024-11-30,Inspired,Yes,18-24,522,Medium,26
USR01180,18,Female,Canada,Freelancer,Twitter/X,3,3.1,2,93.0,Smartphone,Morning (6-10am),9104,49,4,22,3,3,8,Reels/Shorts,Medium,0.333,No,0.0,Learning,No impact,8.4,Somewhat,Selected,Friends Only,No,2024-07-27,Bored,Yes,18-24,648,High,28
USR01181,28,Female,UK,Student,Snapchat,1,2.8,5,33.6,Smartphone,Evening (6-9pm),488,176,1,17,4,3,8,News,Medium,0.052,Sometimes,24.95,Entertainment,Moderate impact,7.3,Yes,Do Not Disturb,Public,No,2022-01-26,Bored,No,25-34,1561,High,24
USR01182,38,Female,Pakistan,Entrepreneur,YouTube,1,1.5,4,22.5,Smart TV,Late Night (12am+),177,516,6,23,6,2,10,Reels/Shorts,Medium,0.086,Sometimes,0.43,Networking,Mild impact,3.7,Yes,Always On,Public,No,2024-12-06,Bored,Occasionally,35-44,516,Low,31
USR01183,34,Male,UK,Other,Instagram,3,3.6,6,36.0,Laptop,Late Night (12am+),37,211,3,22,4,2,7,Memes,Fast,0.342,Yes,29.57,News & Updates,Moderate impact,7.4,Somewhat,Selected,Friends Only,No,2024-05-09,Happy,No,25-34,727,High,28
USR01184,14,Female,India,Other,Snapchat,5,1.8,4,27.0,Smartphone,Late Night (12am+),2372,722,2,21,5,3,5,Stories,Fast,0.047,Sometimes,68.08,Networking,Moderate impact,3.4,No,Selected,Friends Only,No,2022-08-19,Neutral,No,Under 18,1356,Low,29
USR01185,19,Female,UAE,Entrepreneur,Instagram,2,2.6,5,31.2,Laptop,Morning (6-10am),488,387,0,15,5,1,11,Stories,Fast,0.274,No,0.0,Socializing,No impact,4.8,No,Do Not Disturb,Public,No,2024-04-28,Neutral,No,18-24,738,Medium,21
USR01186,34,Female,UK,Engineer,Instagram,4,3.5,3,70.0,Tablet,Evening (6-9pm),904,85,4,32,7,6,5,Reels/Shorts,Medium,0.146,No,0.0,Networking,Mild impact,8.1,Somewhat,Selected,Friends Only,No,2022-11-03,Relaxed,No,25-34,1280,High,45
USR01187,19,Female,Pakistan,Teacher,LinkedIn,5,1.9,5,22.8,Laptop,Late Night (12am+),131,50,1,11,5,0,4,News,Fast,0.104,Sometimes,31.24,Entertainment,No impact,8.0,Yes,Always On,Friends Only,No,2022-10-31,Relaxed,Yes,18-24,1283,High,16
USR01188,25,Male,UK,Teacher,Snapchat,3,4.3,6,43.0,Smartphone,Night (9pm-12am),374,202,4,18,4,3,5,Reels/Shorts,Fast,0.112,No,0.0,Business/Marketing,No impact,4.5,Yes,Always On,Public,No,2022-07-25,Happy,No,25-34,1381,Medium,25
USR01189,31,Female,India,Other,Facebook,2,4.8,3,96.0,Smartphone,Night (9pm-12am),277,130,2,18,4,2,13,Photos,Slow,0.12,Yes,46.95,Networking,Mild impact,4.1,No,Always On,Friends Only,No,2022-08-05,Stressed,No,25-34,1370,Medium,24
USR01190,19,Male,USA,Freelancer,Facebook,4,1.5,7,12.9,Smartphone,Late Night (12am+),554,366,6,23,6,4,9,Videos,Fast,0.062,Sometimes,27.3,Entertainment,No impact,6.2,Yes,Do Not Disturb,Public,No,2022-07-26,Relaxed,Yes,18-24,1380,Medium,33
USR01191,27,Female,Australia,Entrepreneur,YouTube,2,1.8,4,27.0,Smartphone,Afternoon (12-4pm),199,103,2,23,4,5,6,Stories,Medium,0.026,No,0.0,Networking,Mild impact,9.8,No,Selected,Friends Only,No,2023-08-09,Stressed,Occasionally,25-34,1001,High,32
USR01192,16,Female,Pakistan,Freelancer,TikTok,3,1.2,2,36.0,Smartphone,Morning (6-10am),42,116,2,16,3,0,10,Stories,Fast,0.206,Yes,4.39,Socializing,No impact,7.2,No,Always On,Public,No,2023-12-06,Bored,No,Under 18,882,High,19
USR01193,22,Male,Brazil,Designer,Instagram,2,2.6,12,13.0,Smart TV,Night (9pm-12am),90336,865,6,23,6,1,9,Photos,Medium,0.184,Yes,10.61,Learning,No impact,10.0,Yes,Always On,Friends Only,Yes,2024-04-21,Inspired,Occasionally,18-24,745,High,30
USR01194,29,Female,Pakistan,Student,Instagram,4,3.2,4,48.0,Smartphone,Evening (6-9pm),57,292,5,20,7,3,12,Reels/Shorts,Medium,0.358,No,0.0,Entertainment,Mild impact,5.9,Yes,Off,Private,No,2023-06-25,Neutral,No,25-34,1046,Medium,30
USR01195,14,Female,Pakistan,Engineer,TikTok,5,2.0,2,60.0,Tablet,Night (9pm-12am),922,105,1,26,5,0,8,News,Medium,0.035,Yes,15.0,Learning,Mild impact,7.8,Somewhat,Do Not Disturb,Friends Only,No,2024-02-24,Neutral,No,Under 18,802,High,31
USR01196,30,Female,Germany,Freelancer,YouTube,3,3.1,7,26.6,Smartphone,Night (9pm-12am),27,249,4,22,7,2,9,Stories,Fast,0.056,No,0.0,Networking,No impact,5.6,Somewhat,Selected,Friends Only,No,2024-09-21,Stressed,Occasionally,25-34,592,Medium,31
USR01197,26,Male,India,Marketer,Facebook,2,1.8,1,108.0,Smart TV,Afternoon (12-4pm),18,1280,1,16,3,5,9,Reels/Shorts,Slow,0.22,No,0.0,Socializing,Mild impact,4.8,No,Selected,Friends Only,No,2024-08-26,Bored,Occasionally,25-34,618,Medium,24
USR01198,31,Female,Canada,Teacher,Snapchat,3,1.8,1,108.0,Smartphone,Morning (6-10am),793,348,4,16,3,0,10,Stories,Fast,0.131,Sometimes,22.03,Entertainment,Moderate impact,4.5,Yes,Selected,Public,No,2022-03-18,Stressed,No,25-34,1510,Medium,19
USR01199,28,Male,Australia,Student,LinkedIn,4,3.3,3,66.0,Desktop,Evening (6-9pm),910,498,3,17,5,0,5,Educational,Slow,0.241,No,0.0,Learning,Moderate impact,6.8,No,Selected,Public,No,2022-12-19,Bored,Yes,25-34,1234,Medium,22
USR01200,37,Female,USA,Marketer,Instagram,4,1.9,10,11.4,Laptop,Morning (6-10am),6442,99,3,26,3,1,11,News,Medium,0.017,No,0.0,Entertainment,Moderate impact,8.5,Yes,Selected,Private,No,2023-07-19,Happy,Yes,35-44,1022,High,30
USR01201,28,Female,Germany,Teacher,Snapchat,5,2.5,2,75.0,Smartphone,Night (9pm-12am),1365,838,3,22,7,7,9,Memes,Slow,0.172,Yes,117.11,Entertainment,Moderate impact,5.6,Somewhat,Selected,Private,No,2024-04-05,Bored,No,25-34,761,Medium,36
USR01202,23,Male,UAE,Other,TikTok,4,3.4,9,22.7,Smartphone,Afternoon (12-4pm),507,3950,1,18,4,8,7,Photos,Medium,0.062,Yes,0.47,Socializing,Mild impact,8.8,No,Always On,Friends Only,No,2022-10-22,Relaxed,Occasionally,18-24,1292,High,30
USR01203,27,Female,USA,Teacher,Facebook,5,3.1,3,62.0,Desktop,Evening (6-9pm),120,94,3,23,4,4,11,Memes,Medium,0.052,Sometimes,12.91,News & Updates,Mild impact,9.5,Yes,Always On,Public,No,2024-04-02,Relaxed,Yes,25-34,764,High,31
USR01204,31,Male,Pakistan,Freelancer,Twitter/X,1,1.8,6,18.0,Smartphone,Evening (6-9pm),9879,59,2,17,4,3,5,Videos,Medium,0.313,Yes,148.36,Learning,No impact,7.8,Yes,Always On,Private,No,2022-03-21,Happy,Occasionally,25-34,1507,High,24
USR01205,27,Female,Australia,Freelancer,TikTok,5,5.1,5,61.2,Laptop,Morning (6-10am),3540,302,3,22,5,0,5,Educational,Medium,0.155,No,0.0,News & Updates,No impact,6.8,Somewhat,Always On,Public,No,2024-03-21,Inspired,No,25-34,776,Medium,27
USR01206,27,Male,Pakistan,Student,TikTok,2,0.7,3,14.0,Tablet,Evening (6-9pm),70,699,3,16,2,2,9,News,Fast,0.117,Sometimes,62.7,Entertainment,Mild impact,5.0,Yes,Selected,Private,No,2023-11-10,Neutral,Occasionally,25-34,908,Medium,20
